AU01_r_max,AU02_r_max,AU04_r_max,AU05_r_max,AU06_r_max,AU07_r_max,AU09_r_max,AU10_r_max,AU12_r_max,AU14_r_max,AU15_r_max,AU17_r_max,AU20_r_max,AU23_r_max,AU25_r_max,AU26_r_max,AU45_r_max,AU01_r_min,AU02_r_min,AU04_r_min,AU05_r_min,AU06_r_min,AU07_r_min,AU09_r_min,AU10_r_min,AU12_r_min,AU14_r_min,AU15_r_min,AU17_r_min,AU20_r_min,AU23_r_min,AU25_r_min,AU26_r_min,AU45_r_min,AU01_r_mean,AU02_r_mean,AU04_r_mean,AU05_r_mean,AU06_r_mean,AU07_r_mean,AU09_r_mean,AU10_r_mean,AU12_r_mean,AU14_r_mean,AU15_r_mean,AU17_r_mean,AU20_r_mean,AU23_r_mean,AU25_r_mean,AU26_r_mean,AU45_r_mean,AU01_r_sd,AU02_r_sd,AU04_r_sd,AU05_r_sd,AU06_r_sd,AU07_r_sd,AU09_r_sd,AU10_r_sd,AU12_r_sd,AU14_r_sd,AU15_r_sd,AU17_r_sd,AU20_r_sd,AU23_r_sd,AU25_r_sd,AU26_r_sd,AU45_r_sd,type
1.26,0.0,1.57,1.01,0.0,0.0,0.0,0.03,0.0,0.0,0.82,0.22,0.89,0.63,0.0,0.0,0.0,0.59,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.04,0.2,0.0,0.0,0.0,0.9500000000000001,0.0,1.258695652173913,0.5421739130434782,0.0,0.0,0.0,0.0013043478260869564,0.0,0.0,0.6460869565217393,0.027391304347826086,0.41608695652173905,0.4426086956521739,0.0,0.0,0.0,0.1650068869086158,0.0,0.1837068897561371,0.24272986334867164,0.0,0.0,0.0,0.006255432421712242,0.0,0.0,0.08804643043896486,0.055939690845210326,0.2177934620112864,0.11242037146775763,0.0,0.0,0.0,up
1.19,0.0,1.58,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.1,0.65,0.62,0.0,0.0,0.0,0.67,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.14,0.28,0.0,0.0,0.0,0.9665217391304348,0.0,1.203913043478261,0.45130434782608697,0.0,0.0,0.0,0.0,0.0,0.0,0.5908695652173914,0.013043478260869568,0.3886956521739131,0.46695652173913044,0.0,0.0,0.0,0.131481374265164,0.0,0.15011326422026025,0.20763395123994022,0.0,0.0,0.0,0.0,0.0,0.0,0.08727766784434507,0.025304470070198995,0.1578924935698075,0.10614889981910469,0.0,0.0,0.0,up
0.99,0.0,0.0,0.01,0.23,0.0,2.08,0.21,0.27,0.77,0.76,0.22,1.31,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.01,0.31,0.0,0.75,0.0,0.0,0.0,0.0,0.741875,0.0,0.0,0.000625,0.076875,0.0,1.896875,0.05125,0.076875,0.28625,0.51875,0.058750000000000004,1.044375,0.0,0.0,0.0,0.0,0.14797381525121261,0.0,0.0,0.0025,0.07795030468189332,0.0,0.1275261411110156,0.0722841614740048,0.0769171632342223,0.21353766256408568,0.1217579566188592,0.07605918747922567,0.15033157796462235,0.0,0.0,0.0,0.0,up
1.36,0.0,0.0,0.0,0.3,0.0,1.66,0.34,0.45,0.62,0.22,0.0,1.33,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0306250000000001,0.0,0.0,0.0,0.153125,0.0,1.490625,0.17062500000000003,0.053125,0.10124999999999999,0.07312500000000001,0.0,1.126875,0.0,0.0,0.0,0.0,0.19136243971410205,0.0,0.0,0.0,0.07336836284575707,0.0,0.10711170181948683,0.11491844934561204,0.117287041057399,0.1981876215441654,0.0765696850370084,0.0,0.08170832270950124,0.0,0.0,0.0,0.0,up
1.03,0.14,0.0,0.0,0.26,0.0,1.9,0.47,0.86,1.35,0.35,0.0,1.72,0.0,0.0,0.0,0.49,0.18,0.0,0.0,0.0,0.03,0.0,1.48,0.0,0.18,0.06,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.4828571428571429,0.01,0.0,0.0,0.1604761904761905,0.0,1.7090476190476191,0.13666666666666666,0.5342857142857143,0.5919047619047619,0.1838095238095238,0.0,1.3147619047619048,0.0,0.0,0.0,0.19238095238095237,0.2067158159682722,0.03346640106136302,0.0,0.0,0.07324453498222175,0.0,0.10954016441035506,0.1381786283523372,0.1964833689799579,0.37424081882684906,0.11800322836584558,0.0,0.24291189858916024,0.0,0.0,0.0,0.15472248582235104,up
1.14,0.21,0.05,0.0,0.14,0.0,1.81,0.37,0.25,0.0,0.78,0.0,1.16,0.0,0.0,0.0,0.44,0.63,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.11,0.0,0.52,0.0,0.65,0.0,0.0,0.0,0.0,0.8014285714285714,0.0280952380952381,0.002380952380952381,0.0,0.04476190476190476,0.0,1.481904761904762,0.05047619047619048,0.16428571428571428,0.0,0.6557142857142857,0.0,0.9061904761904761,0.0,0.0,0.0,0.2028571428571429,0.1284245192432393,0.06500915686417165,0.010910894511799621,0.0,0.04854060646706504,0.0,0.15548694632087437,0.09841118790443444,0.03641035959331198,0.0,0.07984807001871921,0.0,0.12729792576771198,0.0,0.0,0.0,0.1608459777906447,up
1.45,1.14,0.09,1.02,0.0,0.95,0.13,0.12,0.0,0.0,1.42,0.0,1.32,0.07,0.0,0.0,0.08,0.89,0.69,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.84,0.0,0.0,0.0,0.0,1.178695652173913,0.9721739130434782,0.003913043478260869,0.6565217391304349,0.0,0.2678260869565217,0.013043478260869568,0.012608695652173915,0.0,0.0,1.179565217391304,0.0,1.0382608695652176,0.003913043478260869,0.0,0.0,0.00826086956521739,0.1436632535994595,0.1299285300651908,0.01876629726513673,0.2328988991670025,0.0,0.2987391157658092,0.03534695339947286,0.03078036435845953,0.0,0.0,0.10923195756444026,0.0,0.12108044560663128,0.014690482520320496,0.0,0.0,0.02269404685916221,up
1.02,1.22,0.19,0.89,0.0,0.88,0.15,0.0,0.0,0.0,1.33,0.0,1.03,0.05,0.29,0.0,0.61,0.44,0.7,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.47,0.0,0.0,0.0,0.0,0.7530434782608697,1.0160869565217392,0.03652173913043478,0.47391304347826096,0.0,0.3604347826086957,0.020869565217391306,0.0,0.0,0.0,1.1847826086956526,0.0,0.6956521739130435,0.002173913043478261,0.027391304347826082,0.0,0.030869565217391304,0.14489603742021054,0.142788436329442,0.06364737341236078,0.18879375785219324,0.0,0.23570934067328012,0.04347549398310615,0.0,0.0,0.0,0.100583279164237,0.0,0.1489913385815834,0.010425720702853736,0.06454155752862913,0.0,0.1279528692874579,up
1.19,1.19,0.0,1.19,0.0,0.72,0.4,0.22,0.0,0.0,1.16,0.0,1.12,0.0,0.29,0.0,0.52,0.57,0.76,0.0,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.99,0.0,0.5,0.0,0.03,0.0,0.09,0.924782608695652,1.0460869565217392,0.0,0.728695652173913,0.0,0.20521739130434782,0.23347826086956527,0.06260869565217392,0.0,0.0,1.0686956521739133,0.0,0.8926086956521742,0.0,0.1939130434782609,0.0,0.3260869565217392,0.12394535325249341,0.1087841536937327,0.0,0.19682258619066717,0.0,0.19308193186071862,0.08911732285701575,0.07337434474258127,0.0,0.0,0.04277896125073283,0.0,0.147377603803179,0.0,0.07958638134041313,0.0,0.12153335234093272,up
1.18,1.37,0.0,1.27,0.0,0.87,0.41,0.48,0.0,0.0,1.46,0.0,1.27,0.0,0.31,0.0,0.61,0.78,0.93,0.0,0.52,0.0,0.0,0.06,0.0,0.0,0.0,0.98,0.0,0.5,0.0,0.03,0.0,0.31,1.0060869565217392,1.1269565217391304,0.0,0.9573913043478263,0.0,0.4121739130434783,0.2756521739130435,0.1973913043478261,0.0,0.0,1.2152173913043478,0.0,0.8465217391304349,0.0,0.20086956521739135,0.0,0.42391304347826086,0.10903457043253353,0.11837670158549304,0.0,0.1894541775086896,0.0,0.2330812679525228,0.08234219546593469,0.1484837729519274,0.0,0.0,0.1319734672100071,0.0,0.17460627645836826,0.0,0.07890806177722738,0.0,0.06972277118800133,up
