AU01_r_max,AU02_r_max,AU04_r_max,AU05_r_max,AU06_r_max,AU07_r_max,AU09_r_max,AU10_r_max,AU12_r_max,AU14_r_max,AU15_r_max,AU17_r_max,AU20_r_max,AU23_r_max,AU25_r_max,AU26_r_max,AU45_r_max,AU01_r_min,AU02_r_min,AU04_r_min,AU05_r_min,AU06_r_min,AU07_r_min,AU09_r_min,AU10_r_min,AU12_r_min,AU14_r_min,AU15_r_min,AU17_r_min,AU20_r_min,AU23_r_min,AU25_r_min,AU26_r_min,AU45_r_min,AU01_r_mean,AU02_r_mean,AU04_r_mean,AU05_r_mean,AU06_r_mean,AU07_r_mean,AU09_r_mean,AU10_r_mean,AU12_r_mean,AU14_r_mean,AU15_r_mean,AU17_r_mean,AU20_r_mean,AU23_r_mean,AU25_r_mean,AU26_r_mean,AU45_r_mean,AU01_r_sd,AU02_r_sd,AU04_r_sd,AU05_r_sd,AU06_r_sd,AU07_r_sd,AU09_r_sd,AU10_r_sd,AU12_r_sd,AU14_r_sd,AU15_r_sd,AU17_r_sd,AU20_r_sd,AU23_r_sd,AU25_r_sd,AU26_r_sd,AU45_r_sd,type
1.6,1.31,1.24,0.95,1.09,1.27,1.98,1.08,0.07,1.54,0.02,1.68,0.87,1.36,1.35,0.02,0.54,0.0,0.0,0.0,0.0,0.12,0.0,1.02,0.0,0.0,0.89,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.746,0.3371111111111111,0.40422222222222226,0.5619999999999999,0.41155555555555556,0.4828888888888888,1.6097777777777778,0.3237777777777778,0.0015555555555555557,1.2782222222222221,0.00044444444444444447,0.6791111111111111,0.050444444444444445,0.8400000000000001,0.15533333333333335,0.00044444444444444447,0.012,0.4446725046184398,0.3663618567768895,0.23374898044394943,0.24864724922157203,0.17081296996150702,0.27820546872461516,0.1847416979176465,0.28083713242642067,0.010434983894999018,0.15748432662113754,0.0029814239699997194,0.20990064989961998,0.16581692472498857,0.34128766858366383,0.3117079052283053,0.0029814239699997203,0.08049844718999244,signal
0.92,0.63,1.42,3.44,0.99,1.66,1.2,2.19,1.22,2.13,2.73,4.75,1.26,1.68,0.77,1.09,1.01,0.0,0.0,0.0,0.14,0.0,0.0,0.22,0.0,0.0,0.26,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.40214285714285714,0.07714285714285715,0.7617857142857142,0.8364285714285714,0.3082142857142857,0.2625,0.7671428571428571,0.45071428571428573,0.25285714285714284,1.5667857142857142,0.2567857142857143,1.1060714285714286,0.17500000000000002,0.7192857142857143,0.12892857142857142,0.3803571428571429,0.1282142857142857,0.25457818624158063,0.1595330487729538,0.38849237154842914,0.8244424121824951,0.34453461441356004,0.5498728809326617,0.2602542509398744,0.6537239680897637,0.3814383804695564,0.44541327934626,0.7436549058855317,1.0665879807286975,0.3707200201409864,0.3604208298686059,0.24117519812467492,0.3403971769789493,0.3212251266799999,signal
1.2,0.0,1.67,1.23,0.0,0.0,0.0,0.18,0.0,0.52,0.78,0.16,1.18,0.75,0.0,0.0,0.0,0.59,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.3,0.03,0.0,0.0,0.0,0.8966666666666668,0.0,1.078,0.4675555555555556,0.0,0.0,0.0,0.009111111111111111,0.0,0.156,0.5382222222222222,0.0071111111111111115,0.6906666666666668,0.4544444444444446,0.0,0.0,0.0,0.1560011654968117,0.0,0.23825692778251728,0.2864211422138225,0.0,0.0,0.0,0.032740177029441854,0.0,0.15276839273286152,0.12108015543599224,0.0265964985923662,0.2062478650027239,0.13079400103625052,0.0,0.0,0.0,signal
1.23,0.0,1.96,0.89,0.0,0.0,0.0,0.02,0.03,0.11,0.67,0.02,0.85,0.63,0.0,0.0,2.07,0.62,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.11,0.13,0.0,0.0,0.0,0.9642222222222222,0.0,1.569333333333333,0.3226666666666667,0.0,0.0,0.0,0.00044444444444444447,0.0006666666666666666,0.007333333333333334,0.45933333333333337,0.00044444444444444447,0.49199999999999994,0.37733333333333335,0.0,0.0,0.10088888888888888,0.1403807952562161,0.0,0.2004812392038898,0.2662824884147728,0.0,0.0,0.0,0.00298142396999972,0.004472135954999579,0.02209483691231547,0.09656368600330797,0.0029814239699997194,0.15926821288745482,0.11875107655014408,0.0,0.0,0.4242256165501722,signal
1.34,0.0,2.2,0.85,0.0,0.0,0.0,0.0,0.01,0.15,0.65,0.12,0.76,0.68,0.0,0.0,2.41,0.41,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.28,0.18,0.0,0.0,0.0,0.8517777777777777,0.0,1.7155555555555557,0.2477777777777778,0.0,0.0,0.0,0.0,0.00022222222222222223,0.009555555555555557,0.4744444444444445,0.007333333333333335,0.5162222222222224,0.3766666666666667,0.0,0.0,0.07466666666666667,0.19863498832244683,0.0,0.1725287269302177,0.2584999462712173,0.0,0.0,0.0,0.0,0.0014907119849998601,0.028119514055315233,0.08170221860667265,0.025172134665863433,0.13297793543716682,0.09648363026488435,0.0,0.0,0.3735128085913763,signal
1.24,0.0,1.69,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.71,0.5,0.0,0.0,0.0,0.75,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.13,0.0,0.0,0.0,0.0,0.9855172413793104,0.0,1.304827586206897,0.36068965517241375,0.0,0.0,0.0,0.0,0.0,0.0,0.5906896551724138,0.0,0.40689655172413797,0.276551724137931,0.0,0.0,0.0,0.11709538867633125,0.0,0.20711661121308955,0.21389134482059474,0.0,0.0,0.0,0.0,0.0,0.0,0.0941097776339176,0.0,0.1325600523826267,0.10701387967618851,0.0,0.0,0.0,signal
1.3,0.16,1.71,1.14,0.0,0.0,0.0,0.21,0.0,0.0,1.11,0.41,0.71,0.58,0.0,0.0,2.33,0.7,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09,0.03,0.0,0.0,0.0,0.9571111111111109,0.018444444444444447,1.116,0.7008888888888889,0.0,0.0,0.0,0.010666666666666668,0.0,0.0,0.7277777777777777,0.048666666666666664,0.3964444444444444,0.29400000000000004,0.0,0.0,0.0708888888888889,0.1485937448552294,0.04061770525027208,0.22750024975011265,0.3264883557872263,0.0,0.0,0.0,0.04303275707897627,0.0,0.0,0.12424113081366649,0.09262828941527529,0.15200412009301761,0.1391434838248241,0.0,0.0,0.3636170701952451,signal
1.22,0.13,1.6,1.22,0.0,0.0,0.0,0.23,0.0,0.28,0.83,0.46,0.79,0.79,0.0,0.0,0.0,0.65,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.13,0.12,0.0,0.0,0.0,0.9028888888888887,0.003777777777777778,1.2713333333333334,0.5397777777777778,0.0,0.0,0.0,0.018666666666666668,0.0,0.028666666666666667,0.654,0.08666666666666667,0.4024444444444443,0.4928888888888889,0.0,0.0,0.0,0.13888553531304806,0.019804601036683935,0.19133027133016023,0.2977528634232888,0.0,0.0,0.0,0.04669047011971501,0.0,0.07089044043772437,0.09218065267328457,0.1051622123630485,0.16220295305510926,0.15683839717455297,0.0,0.0,0.0,signal
1.17,0.1,1.63,1.07,0.0,0.0,0.0,0.12,0.0,0.11,0.78,0.22,1.0,0.84,0.0,0.0,0.0,0.61,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.12,0.22,0.0,0.0,0.0,0.8966666666666667,0.0022222222222222222,1.214222222222222,0.48377777777777775,0.0,0.0,0.0,0.0077777777777777776,0.0,0.004666666666666667,0.554,0.03577777777777778,0.41311111111111104,0.5242222222222223,0.0,0.0,0.0,0.14313058246357988,0.014907119849998596,0.18204006662981054,0.26164939143900956,0.0,0.0,0.0,0.0263618947526443,0.0,0.019259000257258706,0.08233523491853842,0.06279435733512458,0.17166063537507292,0.15184455102758107,0.0,0.0,0.0,signal
1.14,0.01,1.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.19,0.65,0.67,0.0,0.0,2.44,0.71,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.08,0.24,0.0,0.0,0.0,0.9393333333333331,0.00022222222222222223,1.3771111111111112,0.4522222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5835555555555555,0.021333333333333336,0.3475555555555555,0.432888888888889,0.0,0.0,0.102,0.1092619870686133,0.0014907119849998601,0.1914492838399462,0.347764868899094,0.0,0.0,0.0,0.0,0.0,0.0,0.07631142996585992,0.04545727264545946,0.14913623356386657,0.09416190655708202,0.0,0.0,0.3998329196506507,signal
1.29,0.06,1.63,1.01,0.0,0.0,0.0,0.03,0.0,0.0,0.86,0.22,0.89,0.64,0.0,0.0,2.46,0.59,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.04,0.19,0.0,0.0,0.0,0.9755555555555558,0.0013333333333333333,1.2826666666666668,0.526888888888889,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.63,0.027333333333333334,0.4151111111111111,0.4259999999999999,0.0,0.0,0.08866666666666667,0.1735138919714232,0.008944271909999158,0.19384154728681222,0.28066335562719835,0.0,0.0,0.0,0.004472135954999579,0.0,0.0,0.0997041076932595,0.04740540820700448,0.1982723359218809,0.1155107236265416,0.0,0.0,0.38819863706378693,signal
1.19,0.01,1.7,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.22,0.93,0.77,0.0,0.0,0.0,0.66,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.14,0.21,0.0,0.0,0.0,0.9711111111111111,0.00022222222222222223,1.2526666666666666,0.49333333333333323,0.0,0.0,0.0,0.0,0.0,0.0,0.5780000000000001,0.02288888888888889,0.4546666666666666,0.46444444444444444,0.0,0.0,0.0,0.12060872541596916,0.0014907119849998601,0.17150934244365393,0.20855563896824883,0.0,0.0,0.0,0.0,0.0,0.0,0.09801669616587129,0.0439329148828189,0.19053274593289016,0.12458212982088189,0.0,0.0,0.0,signal
0.99,0.0,0.0,0.01,0.23,0.28,2.08,0.28,0.44,0.82,0.76,0.22,1.49,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.07,0.0,0.73,0.0,0.0,0.0,0.0,0.6722580645161289,0.0,0.0,0.0006451612903225806,0.04967741935483871,0.00903225806451613,1.9009677419354836,0.05774193548387098,0.10838709677419356,0.32806451612903237,0.46387096774193554,0.03032258064516129,1.031290322580645,0.0,0.0,0.0,0.0,0.1669472906322902,0.0,0.0,0.002497310381147075,0.06640702126370583,0.05028948456749697,0.10958573017534953,0.079486253629977,0.10354054839187554,0.25543974312074347,0.14409898031919677,0.061507932874155444,0.17480926625866397,0.0,0.0,0.0,0.0,signal
1.39,0.0,0.0,0.0,0.3,0.0,1.66,0.34,0.45,0.62,0.22,0.0,1.33,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,1.064193548387097,0.0,0.0,0.0,0.12645161290322582,0.0,1.4380645161290324,0.1003225806451613,0.027741935483870966,0.055161290322580644,0.06516129032258064,0.0,1.0635483870967741,0.0,0.0,0.0,0.0,0.16824137805641803,0.0,0.0,0.0,0.0712529946550447,0.0,0.10351873759014867,0.1138561627952199,0.08712862818535803,0.1491055770864375,0.06662686984202572,0.0,0.12565955029620773,0.0,0.0,0.0,0.0,signal
1.03,0.14,0.0,0.03,0.26,0.0,1.9,0.47,0.86,1.35,0.61,0.0,1.72,0.0,0.0,0.0,0.49,0.18,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.18,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.5178048780487805,0.007317073170731709,0.0,0.0007317073170731707,0.1402439024390244,0.0,1.6919512195121953,0.07487804878048782,0.41341463414634155,0.3590243902439025,0.3148780487804878,0.0,1.2778048780487803,0.0,0.0,0.0,0.10121951219512196,0.18786314427159403,0.02757030923329501,0.0,0.004685212856658181,0.07008879385743662,0.0,0.1334956836791947,0.11876703985575106,0.1899817064364035,0.36775538662301593,0.1666151546411597,0.0,0.19091244321837633,0.0,0.0,0.0,0.14491713359625943,signal
1.14,0.21,0.05,0.0,0.14,0.0,1.81,0.37,0.25,0.0,0.82,0.0,1.24,0.0,0.0,0.0,0.44,0.6,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.07,0.0,0.52,0.0,0.59,0.0,0.0,0.0,0.0,0.7770731707317073,0.024146341463414638,0.0014634146341463417,0.0,0.033902439024390246,0.0,1.4865853658536585,0.028048780487804875,0.14073170731707318,0.0,0.6634146341463415,0.0,0.8960975609756098,0.0,0.0,0.0,0.17853658536585368,0.1189378808966896,0.055631628133468176,0.007924952873599973,0.0,0.043178585478248814,0.0,0.12197560731756085,0.07379767991594051,0.04568316122503121,0.0,0.0745187813942754,0.0,0.13122267427507503,0.0,0.0,0.0,0.13176799641054265,signal
1.45,1.14,0.09,1.02,0.0,0.95,0.17,0.22,0.0,0.0,1.42,0.0,1.32,0.07,0.0,0.0,0.08,0.7,0.59,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.5,0.0,0.0,0.0,0.0,1.0926666666666667,0.9246666666666666,0.003333333333333333,0.6344444444444444,0.0,0.19177777777777777,0.023333333333333334,0.03666666666666667,0.0,0.0,1.1944444444444442,0.0,0.9435555555555556,0.0022222222222222222,0.0,0.0,0.006222222222222223,0.18446975608237498,0.1328464595620893,0.015954480704349315,0.2114512146137169,0.0,0.2487540670191864,0.04767312946227962,0.059237580209617856,0.0,0.0,0.0960245128636801,0.0,0.18021648037285545,0.010636320469566213,0.0,0.0,0.01862169908380212,signal
1.02,1.22,0.19,1.07,0.0,0.88,0.15,0.25,0.0,0.0,1.44,0.0,1.04,0.05,0.29,0.0,0.98,0.43,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.46,0.0,0.0,0.0,0.0,0.7497777777777779,0.9891111111111113,0.025333333333333336,0.42311111111111116,0.0,0.29955555555555563,0.018888888888888893,0.017333333333333333,0.0,0.0,1.23,0.0,0.7017777777777777,0.0011111111111111111,0.03377777777777778,0.0,0.058222222222222224,0.13760101890625812,0.12535082083029325,0.051548741277287535,0.22481125641324326,0.0,0.2125917508400844,0.03920935777813426,0.05211002346434461,0.0,0.0,0.0976310308345568,0.0,0.14284907625133103,0.007453559924999298,0.06938983711574408,0.0,0.2161048660519081,signal
1.42,1.44,0.0,1.62,0.0,0.72,0.4,0.24,0.0,0.0,1.31,0.0,1.12,0.0,0.3,0.0,1.58,0.57,0.76,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.29,0.0,0.03,0.0,0.09,0.9833333333333332,1.0828888888888888,0.0,0.8477777777777779,0.0,0.21688888888888888,0.2091111111111111,0.056666666666666664,0.0,0.0,1.104,0.0,0.7484444444444445,0.0,0.1937777777777778,0.0,0.4442222222222222,0.16333178725304126,0.14366346758724682,0.0,0.271225240921879,0.0,0.20510332454003208,0.0860977832631496,0.0748635121707862,0.0,0.0,0.08483674161159613,0.0,0.22069060567759433,0.0,0.07616635170016438,0.0,0.2621457686868206,signal
1.18,1.46,0.25,1.27,0.0,0.87,0.49,0.48,0.0,0.0,1.46,0.0,1.56,0.0,0.35,0.0,1.87,0.47,0.93,0.0,0.37,0.0,0.0,0.03,0.0,0.0,0.0,0.98,0.0,0.37,0.0,0.03,0.0,0.31,0.920888888888889,1.1582222222222223,0.016,0.8233333333333336,0.0,0.3011111111111111,0.26466666666666666,0.18800000000000003,0.0,0.0,1.244888888888889,0.0,0.9459999999999997,0.0,0.21911111111111115,0.0,0.5853333333333334,0.16529343360194076,0.11951205509542254,0.04687507575751454,0.2353913569124638,0.0,0.2535136917785545,0.09907756373853588,0.13540511605750152,0.0,0.0,0.11504193350533735,0.0,0.2409583140107622,0.0,0.07022115137912581,0.0,0.25686572367678806,signal
1.27,1.38,0.14,1.0,0.0,1.05,0.5,0.33,0.0,0.0,1.44,0.0,1.34,0.0,0.45,0.0,0.88,0.55,0.78,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,1.13,0.0,0.8,0.0,0.09,0.0,0.3,0.9151111111111112,1.066,0.005111111111111112,0.6006666666666667,0.0,0.292,0.28977777777777775,0.10422222222222223,0.0,0.0,1.2755555555555558,0.0,1.0746666666666667,0.0,0.24933333333333335,0.0,0.6044444444444445,0.13102085576908987,0.11070846235208777,0.022625631304323685,0.2001862768886655,0.0,0.27128147073406317,0.09203479798643577,0.09205948889142007,0.0,0.0,0.07907291099058678,0.0,0.13886880662893827,0.0,0.08367686766256359,0.0,0.12668062124089777,signal
0.98,1.22,0.13,1.49,0.0,0.57,0.44,0.19,0.0,0.0,1.36,0.0,1.58,0.0,0.37,0.0,1.85,0.5,0.85,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.65,0.0,0.06,0.0,0.38,0.7571111111111111,1.029777777777778,0.0031111111111111114,0.48177777777777775,0.0,0.09466666666666666,0.2017777777777778,0.020444444444444446,0.0,0.0,1.1486666666666667,0.0,1.0673333333333335,0.0,0.20666666666666664,0.0,0.6073333333333334,0.1253653247372041,0.09514316697599583,0.019402696886377583,0.25702218589142073,0.0,0.15142654985173504,0.10794124851655706,0.045574891190991416,0.0,0.0,0.09962657549797918,0.0,0.19070920271449934,0.0,0.07204796382208932,0.0,0.2482978416777282,signal
1.05,1.2,0.21,1.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.12,0.0,0.03,1.24,0.58,0.64,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.8076666666666666,0.8953333333333332,0.042333333333333334,0.4903333333333333,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.13633333333333333,0.015333333333333334,0.0,0.0026666666666666666,1.0723333333333334,0.11479166536287211,0.11990609352475719,0.06605553219324883,0.24704436755414982,0.0,0.002537081317024624,0.0,0.0,0.0,0.0,0.0,0.0,0.10283845159490093,0.02921186973360886,0.0,0.007396799556440673,0.11361408768079877,signal
