AU01_r_max,AU02_r_max,AU04_r_max,AU05_r_max,AU06_r_max,AU07_r_max,AU09_r_max,AU10_r_max,AU12_r_max,AU14_r_max,AU15_r_max,AU17_r_max,AU20_r_max,AU23_r_max,AU25_r_max,AU26_r_max,AU45_r_max,AU01_r_min,AU02_r_min,AU04_r_min,AU05_r_min,AU06_r_min,AU07_r_min,AU09_r_min,AU10_r_min,AU12_r_min,AU14_r_min,AU15_r_min,AU17_r_min,AU20_r_min,AU23_r_min,AU25_r_min,AU26_r_min,AU45_r_min,AU01_r_mean,AU02_r_mean,AU04_r_mean,AU05_r_mean,AU06_r_mean,AU07_r_mean,AU09_r_mean,AU10_r_mean,AU12_r_mean,AU14_r_mean,AU15_r_mean,AU17_r_mean,AU20_r_mean,AU23_r_mean,AU25_r_mean,AU26_r_mean,AU45_r_mean,AU01_r_sd,AU02_r_sd,AU04_r_sd,AU05_r_sd,AU06_r_sd,AU07_r_sd,AU09_r_sd,AU10_r_sd,AU12_r_sd,AU14_r_sd,AU15_r_sd,AU17_r_sd,AU20_r_sd,AU23_r_sd,AU25_r_sd,AU26_r_sd,AU45_r_sd,type
0.59,1.05,0.0,1.36,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.15,0.0,0.0,1.39,0.17,0.61,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.44,0.3878125,0.7909375000000001,0.0,0.845,0.0,0.0209375,0.0,0.0,0.0,0.0,0.0,0.0,0.49874999999999997,0.0403125,0.0,0.0,0.6375,0.0923085420504726,0.11069747716914287,0.0,0.21091199815975842,0.0,0.055495386323781974,0.0,0.0,0.0,0.0,0.0,0.0,0.1931195518074816,0.04388286277308364,0.0,0.0,0.2224352025980571,up
0.93,1.49,0.0,1.32,0.0,0.25,0.0,0.0,0.0,0.0,0.04,0.0,0.74,0.18,0.0,0.0,1.53,0.23,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.5,0.5971875,1.1621875,0.0,0.8565625000000001,0.0,0.01875,0.0,0.0,0.0,0.0,0.0021875,0.0,0.49374999999999997,0.0521875,0.0,0.0,0.725625,0.20207367508235782,0.21688014193960203,0.0,0.178661860742216,0.0,0.05922891621605981,0.0,0.0,0.0,0.0,0.008700899100741849,0.0,0.16579719441962626,0.06057436778257009,0.0,0.0,0.2492043791361724,up
0.83,1.31,0.0,1.27,0.0,0.34,0.0,0.0,0.0,0.0,0.29,0.02,0.76,0.1,0.0,0.0,1.52,0.34,0.85,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.41,0.5453333333333333,1.0666666666666669,0.0,0.9213333333333333,0.0,0.03266666666666666,0.0,0.0,0.0,0.0,0.06633333333333333,0.0006666666666666666,0.5660000000000001,0.014666666666666665,0.0,0.0,0.7020000000000002,0.1161964250543118,0.09033780792243015,0.0,0.20469882558383742,0.0,0.08262642698786876,0.0,0.0,0.0,0.0,0.0805362772545577,0.003651483716701108,0.13363873070643698,0.026875618143118358,0.0,0.0,0.2629461725433029,up
0.58,0.74,0.0,1.14,0.0,0.27,0.0,0.0,0.0,0.04,0.18,0.07,0.64,0.15,0.0,0.0,0.75,0.18,0.5,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.39,0.37406249999999996,0.611875,0.0,0.9334374999999999,0.0,0.0915625,0.0,0.0,0.0,0.00125,0.03,0.0034375,0.41937500000000005,0.030937500000000003,0.0,0.0,0.53,0.08772609039210554,0.06387677148607207,0.0,0.13277702325035684,0.0,0.09109050355942533,0.0,0.0,0.0,0.007071067811865475,0.047991934806294406,0.012853862228666855,0.11196017437089535,0.04283195784578643,0.0,0.0,0.08669561137830487,up
1.09,1.59,0.71,1.25,0.04,1.12,0.33,0.2,0.26,0.34,0.0,0.17,0.88,0.2,0.0,0.0,0.93,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.01,0.0,0.0,0.45,0.3381481481481481,0.475925925925926,0.2677777777777778,0.7103703703703705,0.006666666666666666,0.5996296296296296,0.13333333333333336,0.048888888888888885,0.14555555555555555,0.054814814814814816,0.0,0.00962962962962963,0.6325925925925927,0.09481481481481484,0.0,0.0,0.591111111111111,0.3016242828042994,0.5691509145497031,0.2602415051940044,0.2514034679627624,0.013301243435223523,0.39343146682531516,0.12700696528446473,0.0686873257446286,0.06974311839961392,0.09970612088187235,0.0,0.03424813094074585,0.12021111533761032,0.06179185721625155,0.0,0.0,0.11063916865660932,up
0.35,1.12,0.0,0.79,0.0,0.24,0.0,0.0,0.04,0.0,0.0,0.0,0.51,0.04,0.0,0.22,0.62,0.03,0.75,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.21,0.2182758620689655,0.973103448275862,0.0,0.37034482758620696,0.0,0.019999999999999997,0.0,0.0,0.003793103448275862,0.0,0.0,0.0,0.25758620689655176,0.001724137931034483,0.0,0.019999999999999997,0.43241379310344824,0.08569334719623561,0.10378905283161965,0.0,0.17450916387359738,0.0,0.05732115042211108,0.0,0.0,0.010827805840074195,0.0,0.0,0.0,0.11366162728573517,0.007591802683177136,0.0,0.056757630072339804,0.11328394074857696,up
0.35,0.76,0.0,0.66,0.0,0.41,0.0,0.0,0.06,0.0,0.0,0.0,0.36,0.1,0.0,0.03,0.64,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.17533333333333337,0.6426666666666668,0.0,0.36300000000000004,0.0,0.06766666666666667,0.0,0.0,0.011,0.0,0.0,0.0,0.1726666666666667,0.013333333333333336,0.0,0.001,0.4266666666666667,0.11057010050839595,0.07007057197905026,0.0,0.17469480777077767,0.0,0.09800363586968679,0.0,0.0,0.017684982914598905,0.0,0.0,0.0,0.08561877546802266,0.027080128015453196,0.0,0.005477225575051661,0.10014931381428065,up
0.26,0.52,0.07,0.77,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.0,0.02,0.76,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.32,0.09870967741935484,0.34774193548387106,0.0032258064516129032,0.43870967741935496,0.0,0.07741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.37838709677419363,0.035806451612903224,0.0,0.0012903225806451613,0.48838709677419356,0.08110659387431131,0.11259691166337125,0.013512240567770036,0.1850899229290792,0.0,0.09124939239744682,0.0,0.0,0.0,0.0,0.0,0.0,0.08937176191592618,0.05156059176983827,0.0,0.004275461366036784,0.11437064816328672,up
0.3,0.83,0.0,0.71,0.0,0.25,0.0,0.0,0.1,0.0,0.0,0.0,0.56,0.1,0.0,0.03,0.7,0.0,0.46,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.4,0.08242424242424243,0.6027272727272728,0.0,0.41454545454545455,0.0,0.06121212121212121,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.30939393939393944,0.006060606060606061,0.0,0.0009090909090909091,0.5193939393939394,0.08231153864397989,0.08548657523526453,0.0,0.12021051610328516,0.0,0.08316991552529586,0.0,0.0,0.026060826285186484,0.0,0.0,0.0,0.10865482599554063,0.018530278252665615,0.0,0.005222329678670935,0.07607313068436984,up
0.36,0.76,0.0,0.84,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.38,0.01,0.0,0.0,1.65,0.0,0.41,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.42,0.1189655172413793,0.6006896551724139,0.0,0.58,0.0,0.0,0.0,0.0,0.013103448275862071,0.0,0.0,0.0,0.20206896551724138,0.0003448275862068966,0.0,0.0,0.6041379310344829,0.09900738888682598,0.0941097776339176,0.0,0.14481515311399068,0.0,0.0,0.0,0.0,0.018536344275862503,0.0,0.0,0.0,0.07594073395676147,0.0018569533817705186,0.0,0.0,0.2912843142432114,up
0.3,0.77,0.0,0.89,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.66,0.0,0.35,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.051515151515151514,0.5381818181818182,0.0,0.5660606060606059,0.0,0.0,0.0,0.0,0.026363636363636367,0.0,0.0,0.0,0.16636363636363638,0.0,0.0,0.0,0.5424242424242425,0.07521308114787996,0.09375681793390234,0.0,0.14709561928256468,0.0,0.0,0.0,0.0,0.02956118462382109,0.0,0.0,0.0,0.09936731674128892,0.0,0.0,0.0,0.053795347326134016,up
0.15,0.67,0.0,0.89,0.0,0.14,0.0,0.0,0.06,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.71,0.0,0.3,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.024838709677419354,0.44419354838709674,0.0,0.5141935483870969,0.0,0.004516129032258065,0.0,0.0,0.010645161290322582,0.0,0.0,0.0,0.177741935483871,0.0,0.0,0.0,0.5483870967741935,0.045961648341629024,0.0865168266311391,0.0,0.1590969137255316,0.0,0.025144742283748484,0.0,0.0,0.018427422295945742,0.0,0.0,0.0,0.11511471604213931,0.0,0.0,0.0,0.07085651107195669,up
0.55,1.02,0.48,0.27,0.0,0.31,0.0,0.0,0.0,0.1,0.32,0.0,0.0,0.0,0.0,0.57,0.72,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2521621621621622,0.7316216216216217,0.12000000000000004,0.020270270270270275,0.0,0.009459459459459458,0.0,0.0,0.0,0.002972972972972973,0.13162162162162164,0.0,0.0,0.0,0.0,0.12135135135135137,0.39108108108108114,0.15197103406634832,0.16894301329661945,0.12427567921538167,0.06242713470236439,0.0,0.051204706052490154,0.0,0.0,0.0,0.016476391336438675,0.09406007281146075,0.0,0.0,0.0,0.0,0.1363647511101947,0.13643850433607613,up
0.44,0.96,0.41,0.0,0.0,0.17,0.0,0.0,0.0,0.03,0.31,0.0,0.0,0.0,0.0,0.45,0.59,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.2235135135135135,0.6397297297297296,0.08864864864864865,0.0,0.0,0.019729729729729733,0.0,0.0,0.0,0.001891891891891892,0.13864864864864865,0.0,0.0,0.0,0.0,0.1972972972972973,0.382972972972973,0.12623206618975438,0.12524390618323925,0.09883100509236749,0.0,0.0,0.044937393887155605,0.0,0.0,0.0,0.006598753180983778,0.10173937733690384,0.0,0.0,0.0,0.0,0.1357417615394239,0.11060100624579589,up
0.51,0.94,0.46,0.18,0.0,0.27,0.0,0.0,0.0,0.01,0.32,0.0,0.0,0.0,0.0,0.46,0.72,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2576923076923077,0.6317948717948719,0.14564102564102563,0.005384615384615384,0.0,0.03538461538461538,0.0,0.0,0.0,0.0002564102564102564,0.15794871794871795,0.0,0.0,0.0,0.0,0.1358974358974359,0.45717948717948714,0.11444285033108373,0.12453855447995538,0.11398972418588006,0.029095681886724043,0.0,0.0723967923775543,0.0,0.0,0.0,0.0016012815380508716,0.08593692568204607,0.0,0.0,0.0,0.0,0.14040763865706296,0.1259479574634054,up
0.7,0.97,0.38,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.44,0.0,0.0,0.0,0.0,0.51,0.52,0.17,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3737837837837838,0.5991891891891892,0.09324324324324325,0.0,0.0,0.0016216216216216215,0.0,0.0,0.0,0.0016216216216216215,0.1602702702702703,0.0,0.0,0.0,0.0,0.1627027027027027,0.3510810810810811,0.12612496781964905,0.1385916940428165,0.1106559747358666,0.0,0.0,0.009863939238321436,0.0,0.0,0.0,0.009863939238321436,0.11104269665529778,0.0,0.0,0.0,0.0,0.15111894962888317,0.09924111445766215,up
0.55,0.79,0.38,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.45,0.84,0.05,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.34918918918918923,0.6164864864864864,0.12351351351351351,0.0,0.0,0.004054054054054054,0.0,0.0,0.0,0.005405405405405406,0.16567567567567568,0.0,0.005405405405405406,0.0,0.0,0.10081081081081082,0.6329729729729732,0.11390489157329603,0.11545119739084121,0.1171944304757463,0.0,0.0,0.024659848095803596,0.0,0.0,0.0,0.03287979746107146,0.07921631918503425,0.0,0.03287979746107146,0.0,0.0,0.1275926325454565,0.0809274319946534,up
