AU09_r_max,AU14_r_max,AU15_r_max,AU17_r_max,AU20_r_max,AU23_r_max,AU45_r_max,AU09_r_min,AU14_r_min,AU15_r_min,AU17_r_min,AU20_r_min,AU23_r_min,AU45_r_min,AU09_r_mean,AU14_r_mean,AU15_r_mean,AU17_r_mean,AU20_r_mean,AU23_r_mean,AU45_r_mean,AU09_r_sd,AU14_r_sd,AU15_r_sd,AU17_r_sd,AU20_r_sd,AU23_r_sd,AU45_r_sd,type
0.63,1.49,0.0,1.78,1.39,1.58,0.0,0.1,0.73,0.0,1.0,0.64,0.99,0.0,0.35377777777777775,1.075777777777778,0.0,1.3657777777777778,0.9953333333333333,1.3848888888888888,0.0,0.1250143426115014,0.17512967778307606,0.0,0.1599074858798175,0.16592166826548002,0.1312981032581656,0.0,signal
0.69,1.39,0.01,1.63,1.37,1.58,0.0,0.1,0.73,0.0,1.0,0.72,0.78,0.0,0.4526666666666666,1.0013333333333336,0.00022222222222222223,1.3184444444444443,0.9946666666666665,1.2893333333333332,0.0,0.14460604790571205,0.1435206668678132,0.0014907119849998601,0.14960486677115875,0.14407384470219686,0.170685782546867,0.0,signal
0.0,0.0,1.17,0.98,1.52,0.32,0.1,0.0,0.0,0.39,0.19,0.06,0.0,0.0,0.0,0.0,0.8291111111111114,0.6142222222222221,0.7293333333333334,0.07911111111111112,0.008222222222222223,0.0,0.0,0.17730074888605396,0.18577220763966046,0.276811389676338,0.08540870251119885,0.02113687954187365,signal
0.14,0.0,1.61,1.12,1.46,0.37,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0031111111111111114,0.0,0.8220000000000001,0.5571111111111111,0.33799999999999997,0.05266666666666666,0.0,0.020869967789998035,0.0,0.26640365817854134,0.24480625198327965,0.26902686584327323,0.08197560612767679,0.0,signal
0.0,0.0,0.11,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007777777777777778,0.0,0.0,0.0,0.3577777777777778,0.0,0.0,0.02305023061301408,0.0,0.0,0.0,0.4918743783125972,signal
2.78,0.42,0.0,0.93,0.13,1.62,0.0,1.48,0.0,0.0,0.37,0.0,0.65,0.0,2.2608888888888887,0.026666666666666665,0.0,0.6562222222222223,0.002888888888888889,1.2566666666666666,0.0,0.3222423017080486,0.07830592686264674,0.0,0.14013449528105765,0.01937925580499818,0.2053378590607109,0.0,neutral
2.52,0.4,0.0,1.05,0.0,1.67,0.0,1.07,0.0,0.0,0.48,0.0,0.79,0.0,1.8313333333333333,0.11977777777777779,0.0,0.720888888888889,0.0,1.3397777777777777,0.0,0.36682049114965315,0.12454442232116672,0.0,0.13498858911744796,0.0,0.19515132693384485,0.0,neutral
2.14,0.58,0.0,1.3,0.0,1.85,0.0,0.89,0.0,0.0,0.68,0.0,0.76,0.0,1.483111111111111,0.10533333333333333,0.0,0.9653333333333335,0.0,1.5460000000000003,0.0,0.32110478481063287,0.144373253629737,0.0,0.1515765633119268,0.0,0.22402718990823817,0.0,neutral
1.39,0.79,0.0,1.42,0.0,1.71,0.0,0.67,0.0,0.0,0.5,0.0,0.96,0.0,1.0724444444444445,0.2668888888888888,0.0,0.8642222222222224,0.0,1.4684444444444444,0.0,0.1878727271749724,0.18551920045476086,0.0,0.1856987894522751,0.0,0.13697968587872564,0.0,neutral
1.2,1.45,0.0,1.68,0.0,1.8,0.0,0.48,0.06,0.0,0.55,0.0,0.77,0.0,0.8057777777777779,0.9437777777777779,0.0,0.8975555555555558,0.0,1.1355555555555557,0.0,0.1814648587178657,0.3073071375150222,0.0,0.22668716484854343,0.0,0.23428377854407437,0.0,neutral
1.37,1.57,0.8,1.99,0.43,1.26,0.86,0.0,0.26,0.0,0.29,0.0,0.0,0.0,0.5997777777777779,0.9633333333333334,0.034666666666666665,0.742,0.012444444444444445,0.43133333333333335,0.01911111111111111,0.3589282587781226,0.25670109961870935,0.1390323703315167,0.26264043862284425,0.06654306724204856,0.33816080091093836,0.12820123070998796,neutral
2.18,1.38,0.0,1.2,0.0,1.62,0.0,0.98,0.66,0.0,0.55,0.0,0.45,0.0,1.8088888888888888,0.996,0.0,0.8477777777777777,0.0,1.2744444444444443,0.0,0.24635729985514776,0.1866133581889181,0.0,0.13022513527958363,0.0,0.24385684656404796,0.0,neutral
1.75,1.67,0.53,2.04,1.24,1.26,0.68,0.47,0.63,0.0,0.33,0.0,0.0,0.0,1.3802222222222225,1.306888888888889,0.01688888888888889,0.7820000000000001,0.16,0.801111111111111,0.044444444444444446,0.25935662433386697,0.19422131497834935,0.08540870251119888,0.4042422765889513,0.3663269776380857,0.3241297595255656,0.14909660619812234,neutral
1.67,1.95,0.06,1.8,1.26,1.6,0.0,0.91,0.94,0.0,0.36,0.0,0.0,0.0,1.3433333333333333,1.4297777777777776,0.0013333333333333333,0.7964444444444445,0.15955555555555556,0.7344444444444443,0.0,0.18931695405036786,0.25648399638971703,0.008944271909999156,0.2568971810202705,0.3006353541445453,0.35175246691359247,0.0,neutral
1.62,2.11,0.06,2.08,1.53,1.22,0.12,0.9,0.9,0.0,0.46,0.0,0.2,0.0,1.214222222222222,1.4973333333333336,0.0013333333333333333,0.8397777777777777,0.2717777777777778,0.7013333333333334,0.0026666666666666666,0.14467029739893034,0.24093001624387264,0.008944271909999156,0.35322210942388443,0.4071145075064535,0.2041234029609629,0.017888543819998316,neutral
1.54,2.1,1.0,2.98,1.65,1.33,1.06,0.21,0.42,0.0,0.41,0.0,0.0,0.0,0.9820000000000003,1.315777777777778,0.1631111111111111,1.141777777777778,0.4353333333333334,0.7546666666666668,0.12977777777777777,0.3134601613080564,0.39629241320983777,0.31143233777194845,0.6663001265089619,0.534286269879564,0.3646205998269733,0.2737906374062362,neutral
1.58,2.39,1.12,2.77,1.14,1.41,0.8,0.27,0.37,0.0,0.69,0.0,0.0,0.0,1.022,1.6593333333333338,0.11733333333333332,1.2884444444444445,0.24977777777777774,0.7724444444444446,0.06755555555555556,0.280847742639058,0.485776791241709,0.2899012371010639,0.4585102138029382,0.3183871920168963,0.2839426603091447,0.17282618114420306,neutral
1.29,2.69,1.12,2.3,1.13,1.31,0.94,0.14,0.34,0.0,0.41,0.0,0.0,0.0,0.8308888888888889,1.8262222222222224,0.08355555555555555,1.0993333333333335,0.1608888888888889,0.7704444444444444,0.042222222222222223,0.2693242572728189,0.5015806329127266,0.2635436444410158,0.42857268398084525,0.27902282590092403,0.2818603422357472,0.1635666237471459,neutral
0.0,0.45,0.87,0.24,1.05,0.81,0.0,0.0,0.08,0.51,0.0,0.15,0.09,0.0,0.0,0.25363636363636366,0.6736363636363637,0.034545454545454546,0.7436363636363637,0.4709090909090909,0.0,0.0,0.11664242172320731,0.11164880001797846,0.07312504856253244,0.2312692252450692,0.1967462602162768,0.0,neutral
0.0,0.22,0.74,0.12,0.88,0.67,2.45,0.0,0.0,0.24,0.0,0.0,0.15,0.0,0.0,0.02888888888888889,0.48244444444444456,0.006222222222222223,0.5022222222222222,0.39044444444444454,0.08333333333333333,0.0,0.05761242851322897,0.10819081534609361,0.02102908039411667,0.1953073206383967,0.1257153269666966,0.3917559537170141,neutral
0.0,0.18,0.64,0.0,0.81,0.53,0.0,0.0,0.0,0.3,0.0,0.0,0.11,0.0,0.0,0.0051111111111111105,0.45444444444444443,0.0,0.46533333333333343,0.3131111111111112,0.0,0.0,0.02735475878677836,0.07892906929514613,0.0,0.1729897527180571,0.10273138456059752,0.0,neutral
0.0,0.1,0.6,0.08,0.72,0.49,2.03,0.0,0.0,0.28,0.0,0.0,0.14,0.0,0.0,0.003333333333333334,0.4424444444444445,0.0017777777777777779,0.3882222222222222,0.3144444444444444,0.062444444444444434,0.0,0.016514456476895412,0.07860012594124642,0.011925695879998881,0.17019092071832004,0.0863016789986139,0.3108065428376743,neutral
0.0,0.08,0.79,0.07,0.91,0.66,2.33,0.0,0.0,0.44,0.0,0.08,0.24,0.0,0.0,0.003777777777777778,0.5873333333333334,0.00688888888888889,0.5224444444444445,0.4306666666666667,0.10222222222222221,0.0,0.015268638221246618,0.08296768264593368,0.017165269139936743,0.18404736983568754,0.11615819933490394,0.4227286303877406,neutral
0.0,0.15,0.69,0.1,0.85,0.55,0.0,0.0,0.0,0.32,0.0,0.35,0.12,0.0,0.0,0.006666666666666668,0.5297777777777778,0.002888888888888889,0.6144444444444443,0.4011111111111112,0.0,0.0,0.02931025262755183,0.093017322162177,0.015465830698411233,0.11873491398059711,0.10254095018404338,0.0,neutral
0.0,0.33,0.77,0.53,0.85,0.78,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.04,0.5477777777777777,0.11666666666666667,0.2544444444444445,0.3944444444444445,0.0,0.0,0.10920164833920779,0.19194906731850625,0.2039607805437114,0.33682751932966787,0.260437665820015,0.0,neutral
0.0,0.0,0.8,0.1,0.82,0.71,2.53,0.0,0.0,0.45,0.0,0.01,0.2,0.0,0.0,0.0,0.6180000000000001,0.009111111111111111,0.3915555555555556,0.45666666666666667,0.12311111111111112,0.0,0.0,0.08454692080839976,0.023819608253993964,0.17101243383231676,0.12469963913339925,0.4905044815948641,neutral
0.0,0.04,0.96,0.17,0.92,0.64,2.5,0.0,0.0,0.34,0.0,0.0,0.06,0.0,0.0,0.0008888888888888889,0.5888888888888889,0.025333333333333336,0.5102222222222221,0.3691111111111111,0.3897777777777778,0.0,0.0059628479399994406,0.13082295847689146,0.048645283803917076,0.19163754719508777,0.1180682049075915,0.6832192809476222,neutral
0.11,0.0,1.35,0.2,1.31,0.0,1.1,0.0,0.0,1.01,0.0,0.31,0.0,0.0,0.002888888888888889,0.0,1.1857777777777776,0.0044444444444444444,0.7242222222222223,0.0,0.027111111111111117,0.016599866130651647,0.0,0.06936362974436339,0.02981423969999719,0.2393978135474782,0.0,0.164173165538185,neutral
0.04,0.0,1.33,0.09,1.15,0.0,1.04,0.0,0.0,0.94,0.0,0.37,0.0,0.0,0.0013043478260869564,0.0,1.1482608695652172,0.004130434782608695,0.7680434782608697,0.0,0.02608695652173913,0.006534930298760795,0.0,0.08241640472694704,0.017071885524520096,0.16870249376036556,0.0,0.15440895571133412,neutral
0.72,0.0,1.48,0.02,1.56,0.03,1.26,0.0,0.0,0.91,0.0,0.31,0.0,0.0,0.12333333333333331,0.0,1.2453333333333334,0.0006666666666666666,1.0195555555555555,0.0006666666666666666,0.07200000000000001,0.1950640920313116,0.0,0.1274683561445029,0.0033028912953790824,0.24834868774984642,0.004472135954999579,0.23015409857508315,neutral
0.4,0.0,1.42,0.0,1.27,0.05,0.11,0.0,0.0,0.87,0.0,0.76,0.0,0.0,0.19333333333333336,0.0,1.1815555555555552,0.0,1.022888888888889,0.002,0.013555555555555559,0.10202495238465396,0.0,0.12546197460070152,0.0,0.1293448917047017,0.008146387933534492,0.025150054722112482,neutral
0.29,0.0,1.38,0.0,1.32,0.02,1.02,0.0,0.0,1.05,0.0,0.61,0.0,0.0,0.08155555555555556,0.0,1.1804444444444444,0.0,1.0744444444444445,0.00044444444444444447,0.04933333333333334,0.0768692974398029,0.0,0.08287327553548125,0.0,0.13359633152890013,0.0029814239699997203,0.20160041486248803,neutral
0.27,0.0,1.42,0.02,1.41,0.0,0.77,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.02711111111111111,0.0,1.1442222222222225,0.0008888888888888889,0.908444444444444,0.0,0.02488888888888889,0.06122322131579511,0.0,0.08593043933345389,0.003581659228386032,0.1596723286147369,0.0,0.1208797716407472,neutral
0.39,0.0,1.41,0.0,1.52,0.0,1.01,0.0,0.0,1.02,0.0,0.65,0.0,0.0,0.12911111111111112,0.0,1.2122222222222223,0.0,0.9773333333333333,0.0,0.07155555555555557,0.09711338785672191,0.0,0.08756527147035388,0.0,0.15927962832704,0.0,0.18150827123096214,neutral
0.38,0.0,1.43,0.0,1.17,0.0,0.8,0.0,0.0,1.08,0.0,0.5,0.0,0.0,0.11399999999999998,0.0,1.2362222222222221,0.0,0.8922222222222224,0.0,0.11488888888888887,0.10023608495583178,0.0,0.0839450277072304,0.0,0.16090495343650563,0.0,0.1841889126835694,neutral
0.42,0.0,1.42,0.0,1.24,0.0,0.41,0.0,0.0,1.02,0.0,0.57,0.0,0.0,0.18911111111111115,0.0,1.2253333333333334,0.0,0.8906666666666666,0.0,0.05488888888888889,0.11182011166931186,0.0,0.10648516755441062,0.0,0.17691035223319387,0.0,0.12074808905362026,neutral
0.0,0.0,1.28,1.31,0.89,0.53,1.53,0.0,0.0,0.6,0.0,0.0,0.0,0.09,0.0,0.0,0.9723076923076922,0.4123076923076923,0.48615384615384616,0.15923076923076926,0.5961538461538461,0.0,0.0,0.1879341128407261,0.5118618603711006,0.2798671846173485,0.19089532639911758,0.37061971663549464,neutral
0.19,0.0,1.83,0.67,1.1,0.58,1.6,0.0,0.0,0.89,0.0,0.01,0.0,0.06,0.018444444444444447,0.0,1.2644444444444445,0.1511111111111111,0.5162222222222222,0.043333333333333335,0.4904444444444445,0.04577392844461272,0.0,0.2470328976578879,0.23316227496026554,0.25503376682749723,0.10766108438479098,0.24994504446482882,neutral
0.52,0.0,1.35,0.0,1.35,0.0,0.63,0.16,0.0,1.07,0.0,0.7,0.0,0.33,0.31777777777777777,0.0,1.2220000000000002,0.0,1.0148888888888887,0.0,0.4955555555555554,0.09790739801393245,0.0,0.07085837347067102,0.0,0.18291356903568895,0.0,0.06228802436903889,neutral
0.69,0.0,1.44,0.0,1.42,0.0,0.79,0.18,0.0,1.13,0.0,0.47,0.0,0.41,0.41222222222222216,0.0,1.2822222222222224,0.0,0.9648888888888889,0.0,0.6204444444444446,0.1085626942639993,0.0,0.08042186747195548,0.0,0.20243542429649267,0.0,0.07507437389789952,neutral
0.57,0.0,1.51,0.63,1.35,0.14,1.7,0.0,0.0,1.16,0.0,0.74,0.0,0.39,0.23355555555555554,0.0,1.2999999999999998,0.06888888888888889,1.0924444444444446,0.005111111111111111,0.6026666666666666,0.14956232442994755,0.0,0.08772373991944568,0.15896286333352178,0.1323245932538543,0.024552561634751734,0.23340756395003764,neutral
0.33,0.0,1.57,0.53,1.58,0.02,0.52,0.0,0.0,1.07,0.0,0.64,0.0,0.18,0.132,0.0,1.2833333333333334,0.08022222222222222,1.2046666666666666,0.00044444444444444447,0.37177777777777776,0.1124843423447338,0.0,0.11904926405789862,0.14627944752314578,0.1782312083681296,0.0029814239699997203,0.09279226282618631,neutral
0.6,0.0,1.39,0.08,1.58,0.0,1.32,0.02,0.0,0.97,0.0,0.83,0.0,0.0,0.25555555555555554,0.0,1.1535555555555554,0.003333333333333334,1.2197777777777778,0.0,0.35266666666666663,0.11545474429315576,0.0,0.09874566861744909,0.015666989036012807,0.15433860191282034,0.0,0.23264682558450148,neutral
0.0,0.16,0.07,0.0,0.63,0.2,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.02933333333333334,0.0015555555555555557,0.0,0.2648888888888889,0.07288888888888888,0.9904444444444446,0.0,0.04706861529145026,0.010434983894999018,0.0,0.13327385036802677,0.05798205922454973,0.08439505466865493,neutral
0.0,0.26,0.01,0.45,0.63,0.31,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.016444444444444446,0.00022222222222222223,0.076,0.10533333333333333,0.10266666666666667,0.8173333333333332,0.0,0.05494441635770544,0.0014907119849998601,0.12115729820811831,0.18267706230096073,0.08448776135146331,0.11840608092492547,neutral
0.0,0.09,0.0,0.28,0.51,0.31,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.006888888888888889,0.0,0.12022222222222223,0.07733333333333332,0.11177777777777777,0.6413333333333334,0.0,0.01868667758570044,0.0,0.09566724738499705,0.1291651515062649,0.07097659309713848,0.09822515878420263,neutral
0.0,0.0,0.0,0.0,0.97,0.24,0.93,0.0,0.0,0.0,0.0,0.03,0.0,0.48,0.0,0.0,0.0,0.0,0.3895555555555556,0.09400000000000001,0.7311111111111109,0.0,0.0,0.0,0.0,0.20800956660206713,0.06952435805986534,0.09525616711655668,neutral
0.0,0.0,0.41,0.14,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.17200000000000001,0.01377777777777778,0.0,0.00022222222222222223,0.8408888888888888,0.0,0.0,0.09488270270564214,0.030843364461633098,0.0,0.0014907119849998601,0.08839020467692267,neutral
0.0,0.44,0.34,0.44,0.0,0.19,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.024888888888888887,0.1368888888888889,0.17044444444444443,0.0,0.08,0.7471111111111114,0.0,0.09614435695212369,0.10072063574385572,0.1374269319171523,0.0,0.05612486080160912,0.18615270151901714,neutral
0.0,0.04,0.31,0.47,0.0,0.3,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0008695652173913044,0.10760869565217392,0.21521739130434783,0.0,0.17260869565217393,0.7269565217391305,0.0,0.005897678246195886,0.07899886870100513,0.10763599419514279,0.0,0.0711316395489907,0.08376871771510443,neutral
0.98,1.55,0.22,1.38,0.92,0.78,0.13,0.55,0.81,0.0,0.65,0.0,0.46,0.0,0.7433333333333334,1.1880952380952383,0.03809523809523809,0.8904761904761903,0.44,0.6480952380952381,0.018095238095238095,0.12088562087086012,0.21544417020701784,0.06281871119491769,0.17130312870686837,0.2687749988373175,0.1100735684721381,0.031244047052046187,neutral
0.76,1.13,0.0,0.48,0.59,0.88,0.0,0.17,0.27,0.0,0.0,0.0,0.35,0.0,0.45239130434782604,0.7415217391304346,0.0,0.1915217391304348,0.16195652173913044,0.6393478260869565,0.0,0.12978931273599953,0.22306917104894564,0.0,0.1204061163323589,0.1432886684705992,0.11712106127921264,0.0,neutral
0.74,1.29,0.0,0.64,0.66,0.75,0.33,0.03,0.54,0.0,0.0,0.0,0.3,0.0,0.4106521739130436,0.8619565217391304,0.0,0.225,0.11695652173913047,0.57,0.011521739130434782,0.1668852190234426,0.188333269206094,0.0,0.14122873487911572,0.15263419691416746,0.11286176402031725,0.05557646949341651,neutral
1.11,2.39,0.01,1.7,1.21,1.49,1.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.6768888888888889,1.0448888888888892,0.00022222222222222223,0.74,0.46288888888888885,0.8402222222222223,0.08955555555555554,0.24762345150929008,0.552369368441009,0.0014907119849998601,0.5611230621789581,0.48479903156885634,0.47510041469188813,0.20252896039327264,neutral
1.26,2.09,0.0,0.16,0.07,0.46,0.1,0.43,1.27,0.0,0.0,0.0,0.06,0.0,0.7722222222222223,1.7055555555555553,0.0,0.026,0.0015555555555555557,0.29822222222222217,0.008,0.15562029677287204,0.213855894083711,0.0,0.0504254625435134,0.010434983894999018,0.09259611441113717,0.02170043987823959,neutral
1.12,2.37,0.0,0.96,0.57,0.95,0.09,0.27,1.35,0.0,0.0,0.0,0.01,0.0,0.704,1.874888888888889,0.0,0.37955555555555553,0.05644444444444444,0.47288888888888897,0.002888888888888889,0.20251150360142284,0.26850276976920995,0.0,0.2948956329677236,0.13031701827668268,0.2493411520407534,0.014557444553189684,neutral
0.8,1.93,0.0,0.74,0.6,0.68,0.38,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,1.6026666666666667,0.0,0.27066666666666667,0.058444444444444445,0.3266666666666667,0.11844444444444445,0.2117674539334469,0.19415785517787512,0.0,0.20781766483670683,0.10685494746608507,0.2046504780884183,0.1269028897793247,neutral
0.71,1.44,0.08,1.8,1.27,1.23,0.0,0.19,0.79,0.0,1.08,0.59,0.77,0.0,0.4368888888888889,1.130888888888889,0.002,1.4737777777777776,0.9231111111111111,1.0444444444444443,0.0,0.13524089991604243,0.15962772347249113,0.01198483890740145,0.16184011314325697,0.16363515712237592,0.11215969855432911,0.0,neutral
0.79,1.29,0.0,1.68,1.4,1.46,0.0,0.0,0.43,0.0,1.1,0.6,0.8,0.0,0.3731111111111111,0.9100000000000003,0.0,1.3275555555555554,0.982,1.0833333333333333,0.0,0.18731138661479058,0.19784061537234737,0.0,0.15495095346527554,0.1507948636694596,0.14898138992993232,0.0,neutral
0.67,1.44,0.0,1.5,1.27,1.65,0.07,0.01,0.53,0.0,0.91,0.66,0.82,0.0,0.42733333333333334,0.9379999999999998,0.0,1.252,0.9457777777777777,1.196,0.002666666666666667,0.1739566299136342,0.16811251643413758,0.0,0.1487309957302414,0.1498103177792882,0.17455658108475888,0.01115999348321739,neutral
0.0,0.0,1.0,0.31,1.22,0.0,0.0,0.0,0.0,0.54,0.0,0.26,0.0,0.0,0.0,0.0,0.7534782608695652,0.04369565217391304,0.6367391304347826,0.0,0.0,0.0,0.0,0.10750126389550234,0.07355598610437794,0.2059239810957873,0.0,0.0,neutral
0.0,0.0,1.09,0.53,1.29,0.24,0.0,0.0,0.0,0.3,0.0,0.14,0.0,0.0,0.0,0.0,0.7533333333333333,0.25533333333333336,0.6286666666666666,0.027999999999999994,0.0,0.0,0.0,0.1958431654527302,0.15466385838620827,0.3083357084265607,0.05643177699262584,0.0,neutral
0.0,0.0,1.34,0.55,1.06,0.21,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.9742222222222221,0.25622222222222224,0.5575555555555556,0.010222222222222223,0.0,0.0,0.0,0.14498415099728676,0.14915350373614317,0.26879491637809494,0.03589687811754469,0.0,neutral
0.0,0.0,0.95,0.72,1.27,0.07,0.0,0.0,0.0,0.47,0.0,0.08,0.0,0.0,0.0,0.0,0.706,0.2357777777777778,0.724888888888889,0.007111111111111112,0.0,0.0,0.0,0.14120262681048756,0.17918361442042538,0.24504751136929104,0.017916754756654482,0.0,neutral
0.0,0.0,0.89,0.82,1.48,0.2,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.611086956521739,0.29086956521739127,0.7956521739130433,0.017608695652173913,0.0,0.0,0.0,0.15274129560024857,0.22483402359129548,0.24159334219959183,0.04497825561602928,0.0,neutral
0.0,0.0,1.01,0.79,1.12,0.26,0.09,0.0,0.0,0.46,0.0,0.26,0.0,0.0,0.0,0.0,0.6866666666666666,0.2308888888888889,0.7151111111111111,0.011777777777777778,0.003777777777777778,0.0,0.0,0.146349519364369,0.21568940444982268,0.1981920810983653,0.044989336559238174,0.015563490039905,neutral
0.18,0.0,0.8,0.28,1.42,0.0,0.01,0.0,0.0,0.36,0.0,0.05,0.0,0.0,0.003913043478260869,0.0,0.5802173913043479,0.061956521739130424,0.47869565217391297,0.0,0.0002173913043478261,0.026539552107881483,0.0,0.10577731599785535,0.08603925629146503,0.21438914458061922,0.0,0.0014744195615489714,neutral
0.02,0.0,1.01,0.52,0.96,0.0,1.28,0.0,0.0,0.36,0.0,0.1,0.0,0.0,0.0004347826086956522,0.0,0.766086956521739,0.09369565217391304,0.6365217391304349,0.0,0.17369565217391306,0.002948839123097943,0.0,0.14900377714630167,0.12120430310755241,0.1700616540657384,0.0,0.2637790211155473,neutral
0.15,0.0,1.09,0.23,0.86,0.0,0.32,0.0,0.0,0.53,0.0,0.16,0.0,0.0,0.01,0.0,0.8147826086956521,0.03304347826086956,0.5806521739130434,0.0,0.1373913043478261,0.03293090409394259,0.0,0.13048182726486018,0.05788377493707701,0.1688313053371197,0.0,0.08600865027836045,neutral
0.25,0.0,1.1,0.12,1.13,0.0,1.2,0.0,0.0,0.5,0.0,0.21,0.0,0.0,0.026521739130434784,0.0,0.8315217391304348,0.021086956521739135,0.6499999999999998,0.0,0.2426086956521739,0.066306272245772,0.0,0.12461438103747359,0.03683164465930321,0.1886325057412487,0.0,0.25660548866225413,neutral
0.42,0.0,0.95,0.86,1.16,0.0,1.34,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.04394736842105263,0.0,0.6478947368421054,0.4313157894736842,0.40578947368421053,0.0,0.09578947368421054,0.10683504520886167,0.0,0.22770485751013889,0.22631204304021377,0.2832307012957322,0.0,0.3247088640192757,neutral
0.57,0.0,0.86,0.97,0.92,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748888888888889,0.0,0.5366666666666666,0.28711111111111115,0.49688888888888894,0.005777777777777778,0.00044444444444444447,0.14711810688605728,0.0,0.25963260756132095,0.31311936601516266,0.20084845284467842,0.02709318002819906,0.0029814239699997203,neutral
0.23,0.0,0.72,0.72,1.55,0.43,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.021521739130434783,0.0,0.3232608695652173,0.22347826086956524,0.7997826086956522,0.08695652173913043,0.0,0.058536499204602535,0.0,0.21485968907716999,0.20371240502569463,0.22295479492424056,0.09612190327836354,0.0,neutral
0.58,0.0,1.11,0.92,1.37,0.25,0.75,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.029999999999999995,0.0,0.6088888888888889,0.31888888888888894,0.7475555555555555,0.02022222222222222,0.061777777777777786,0.09988629899677295,0.0,0.26882084455013244,0.27246536245433794,0.3070916028243894,0.05598250087340153,0.1898718334332745,neutral
0.09,0.0,1.6,1.07,1.44,0.29,0.0,0.0,0.0,0.42,0.0,0.08,0.0,0.0,0.002173913043478261,0.0,0.8315217391304348,0.5319565217391304,0.6565217391304348,0.04239130434782609,0.0,0.01331883269464055,0.0,0.31443753939944075,0.23381492743162288,0.31236885170725365,0.07837756999461562,0.0,neutral
0.18,0.0,1.31,1.25,1.17,0.25,0.0,0.0,0.0,0.87,0.1,0.0,0.0,0.0,0.004,0.0,1.0373333333333332,0.5937777777777778,0.4506666666666666,0.05288888888888889,0.0,0.02683281572999748,0.0,0.11570731099710954,0.2565088062362922,0.28519849546970233,0.07835299559807474,0.0,neutral
0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23711111111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.4798656167105642,neutral
0.0,0.0,0.07,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031111111111111114,0.0,0.0,0.0,0.074,0.0,0.0,0.012760418599257738,0.0,0.0,0.0,0.08968125374194583,neutral
0.0,0.0,0.03,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.40955555555555556,0.0,0.0,0.004472135954999579,0.0,0.0,0.0,0.5359356964292179,neutral
0.0,0.0,0.15,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.31888888888888883,0.0,0.0,0.039565825474196105,0.0,0.0,0.0,0.4896205498427153,neutral
0.0,0.0,0.16,0.0,0.0,0.02,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.023555555555555555,0.0,0.0,0.0013333333333333333,0.20555555555555555,0.0,0.0,0.039147480794110526,0.0,0.0,0.005045249791095131,0.12237341429106456,neutral
0.0,0.0,0.1,0.0,0.0,0.01,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.005333333333333334,0.0,0.0,0.00022222222222222223,0.20600000000000002,0.0,0.0,0.019140627898886615,0.0,0.0,0.00149071198499986,0.08613942186943212,neutral
0.0,0.0,0.08,0.0,0.0,0.01,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.00044444444444444447,0.2602222222222223,0.0,0.0,0.015868780098614445,0.0,0.0,0.002084090771399927,0.4387662915332702,neutral
0.0,0.0,0.11,0.0,0.0,0.14,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018666666666666668,0.0,0.0,0.0031111111111111114,0.17622222222222222,0.0,0.0,0.028730724763822883,0.0,0.0,0.020869967789998035,0.10647852726102465,neutral
