AU01_r_max,AU02_r_max,AU04_r_max,AU05_r_max,AU06_r_max,AU07_r_max,AU09_r_max,AU10_r_max,AU12_r_max,AU14_r_max,AU15_r_max,AU17_r_max,AU20_r_max,AU23_r_max,AU25_r_max,AU26_r_max,AU45_r_max,AU01_r_min,AU02_r_min,AU04_r_min,AU05_r_min,AU06_r_min,AU07_r_min,AU09_r_min,AU10_r_min,AU12_r_min,AU14_r_min,AU15_r_min,AU17_r_min,AU20_r_min,AU23_r_min,AU25_r_min,AU26_r_min,AU45_r_min,AU01_r_mean,AU02_r_mean,AU04_r_mean,AU05_r_mean,AU06_r_mean,AU07_r_mean,AU09_r_mean,AU10_r_mean,AU12_r_mean,AU14_r_mean,AU15_r_mean,AU17_r_mean,AU20_r_mean,AU23_r_mean,AU25_r_mean,AU26_r_mean,AU45_r_mean,AU01_r_sd,AU02_r_sd,AU04_r_sd,AU05_r_sd,AU06_r_sd,AU07_r_sd,AU09_r_sd,AU10_r_sd,AU12_r_sd,AU14_r_sd,AU15_r_sd,AU17_r_sd,AU20_r_sd,AU23_r_sd,AU25_r_sd,AU26_r_sd,AU45_r_sd,type
1.2,0.0,1.67,1.23,0.0,0.0,0.0,0.18,0.0,0.52,0.78,0.16,1.18,0.75,0.0,0.0,0.0,0.59,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.3,0.03,0.0,0.0,0.0,0.8966666666666668,0.0,1.078,0.4675555555555556,0.0,0.0,0.0,0.009111111111111111,0.0,0.156,0.5382222222222222,0.0071111111111111115,0.6906666666666668,0.4544444444444446,0.0,0.0,0.0,0.1560011654968117,0.0,0.23825692778251728,0.2864211422138225,0.0,0.0,0.0,0.032740177029441854,0.0,0.15276839273286152,0.12108015543599224,0.0265964985923662,0.2062478650027239,0.13079400103625052,0.0,0.0,0.0,up
1.23,0.0,1.96,0.89,0.0,0.0,0.0,0.02,0.03,0.11,0.67,0.02,0.85,0.63,0.0,0.0,2.07,0.62,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.11,0.13,0.0,0.0,0.0,0.9642222222222222,0.0,1.569333333333333,0.3226666666666667,0.0,0.0,0.0,0.00044444444444444447,0.0006666666666666666,0.007333333333333334,0.45933333333333337,0.00044444444444444447,0.49199999999999994,0.37733333333333335,0.0,0.0,0.10088888888888888,0.1403807952562161,0.0,0.2004812392038898,0.2662824884147728,0.0,0.0,0.0,0.00298142396999972,0.004472135954999579,0.02209483691231547,0.09656368600330797,0.0029814239699997194,0.15926821288745482,0.11875107655014408,0.0,0.0,0.4242256165501722,up
1.34,0.0,2.2,0.85,0.0,0.0,0.0,0.0,0.01,0.15,0.65,0.12,0.76,0.68,0.0,0.0,2.41,0.41,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.28,0.18,0.0,0.0,0.0,0.8517777777777777,0.0,1.7155555555555557,0.2477777777777778,0.0,0.0,0.0,0.0,0.00022222222222222223,0.009555555555555557,0.4744444444444445,0.007333333333333335,0.5162222222222224,0.3766666666666667,0.0,0.0,0.07466666666666667,0.19863498832244683,0.0,0.1725287269302177,0.2584999462712173,0.0,0.0,0.0,0.0,0.0014907119849998601,0.028119514055315233,0.08170221860667265,0.025172134665863433,0.13297793543716682,0.09648363026488435,0.0,0.0,0.3735128085913763,up
1.24,0.0,1.69,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.71,0.5,0.0,0.0,0.0,0.75,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.13,0.0,0.0,0.0,0.0,0.9855172413793104,0.0,1.304827586206897,0.36068965517241375,0.0,0.0,0.0,0.0,0.0,0.0,0.5906896551724138,0.0,0.40689655172413797,0.276551724137931,0.0,0.0,0.0,0.11709538867633125,0.0,0.20711661121308955,0.21389134482059474,0.0,0.0,0.0,0.0,0.0,0.0,0.0941097776339176,0.0,0.1325600523826267,0.10701387967618851,0.0,0.0,0.0,up
1.3,0.16,1.71,1.14,0.0,0.0,0.0,0.21,0.0,0.0,1.11,0.41,0.71,0.58,0.0,0.0,2.33,0.7,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09,0.03,0.0,0.0,0.0,0.9571111111111109,0.018444444444444447,1.116,0.7008888888888889,0.0,0.0,0.0,0.010666666666666668,0.0,0.0,0.7277777777777777,0.048666666666666664,0.3964444444444444,0.29400000000000004,0.0,0.0,0.0708888888888889,0.1485937448552294,0.04061770525027208,0.22750024975011265,0.3264883557872263,0.0,0.0,0.0,0.04303275707897627,0.0,0.0,0.12424113081366649,0.09262828941527529,0.15200412009301761,0.1391434838248241,0.0,0.0,0.3636170701952451,up
1.22,0.13,1.6,1.22,0.0,0.0,0.0,0.23,0.0,0.28,0.83,0.46,0.79,0.79,0.0,0.0,0.0,0.65,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.13,0.12,0.0,0.0,0.0,0.9028888888888887,0.003777777777777778,1.2713333333333334,0.5397777777777778,0.0,0.0,0.0,0.018666666666666668,0.0,0.028666666666666667,0.654,0.08666666666666667,0.4024444444444443,0.4928888888888889,0.0,0.0,0.0,0.13888553531304806,0.019804601036683935,0.19133027133016023,0.2977528634232888,0.0,0.0,0.0,0.04669047011971501,0.0,0.07089044043772437,0.09218065267328457,0.1051622123630485,0.16220295305510926,0.15683839717455297,0.0,0.0,0.0,up
1.17,0.1,1.63,1.07,0.0,0.0,0.0,0.12,0.0,0.11,0.78,0.22,1.0,0.84,0.0,0.0,0.0,0.61,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.12,0.22,0.0,0.0,0.0,0.8966666666666667,0.0022222222222222222,1.214222222222222,0.48377777777777775,0.0,0.0,0.0,0.0077777777777777776,0.0,0.004666666666666667,0.554,0.03577777777777778,0.41311111111111104,0.5242222222222223,0.0,0.0,0.0,0.14313058246357988,0.014907119849998596,0.18204006662981054,0.26164939143900956,0.0,0.0,0.0,0.0263618947526443,0.0,0.019259000257258706,0.08233523491853842,0.06279435733512458,0.17166063537507292,0.15184455102758107,0.0,0.0,0.0,up
1.14,0.01,1.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.19,0.65,0.67,0.0,0.0,2.44,0.71,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.08,0.24,0.0,0.0,0.0,0.9393333333333331,0.00022222222222222223,1.3771111111111112,0.4522222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5835555555555555,0.021333333333333336,0.3475555555555555,0.432888888888889,0.0,0.0,0.102,0.1092619870686133,0.0014907119849998601,0.1914492838399462,0.347764868899094,0.0,0.0,0.0,0.0,0.0,0.0,0.07631142996585992,0.04545727264545946,0.14913623356386657,0.09416190655708202,0.0,0.0,0.3998329196506507,up
1.29,0.06,1.63,1.01,0.0,0.0,0.0,0.03,0.0,0.0,0.86,0.22,0.89,0.64,0.0,0.0,2.46,0.59,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.04,0.19,0.0,0.0,0.0,0.9755555555555558,0.0013333333333333333,1.2826666666666668,0.526888888888889,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.63,0.027333333333333334,0.4151111111111111,0.4259999999999999,0.0,0.0,0.08866666666666667,0.1735138919714232,0.008944271909999158,0.19384154728681222,0.28066335562719835,0.0,0.0,0.0,0.004472135954999579,0.0,0.0,0.0997041076932595,0.04740540820700448,0.1982723359218809,0.1155107236265416,0.0,0.0,0.38819863706378693,up
1.19,0.01,1.7,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.22,0.93,0.77,0.0,0.0,0.0,0.66,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.14,0.21,0.0,0.0,0.0,0.9711111111111111,0.00022222222222222223,1.2526666666666666,0.49333333333333323,0.0,0.0,0.0,0.0,0.0,0.0,0.5780000000000001,0.02288888888888889,0.4546666666666666,0.46444444444444444,0.0,0.0,0.0,0.12060872541596916,0.0014907119849998601,0.17150934244365393,0.20855563896824883,0.0,0.0,0.0,0.0,0.0,0.0,0.09801669616587129,0.0439329148828189,0.19053274593289016,0.12458212982088189,0.0,0.0,0.0,up
